word,gt_end_s,audio_time_at_commit_s,model_processing_ms,total_output_time_s,latency_ms
a,3.71,3.99375,20.89396887458861,4.014643968874589,304.643968874589
cold,4.41,4.473,22.253186907619238,4.495253186907619,85.25318690761895
indifferent,5.11,5.27175,22.623536176979542,5.2943735361769795,184.37353617697914
knowledge,5.79,5.751,22.433231119066477,5.773433231119067,-16.566768880933225
of,5.88,6.0705,22.144434973597527,6.0926444349735975,212.64443497359764
himself,6.48,6.39,20.99849283695221,6.410998492836952,-69.00150716304853
at,0.62,0.79875,28.219301952049136,0.8269693019520491,206.9693019520491
most,1.07,1.11825,28.019469929859042,1.146269469929859,76.26946992985894
by,1.64,1.917,22.91691303253174,1.9399169130325318,299.91691303253185
an,1.79,1.917,22.91691303253174,1.9399169130325318,149.91691303253174
alms,2.22,2.39625,23.012035060673952,2.419262035060674,199.26203506067398
given,2.53,2.556,22.477647988125682,2.5784776479881257,48.47764798812592
to,2.73,2.71575,22.535678930580616,2.7382856789305805,8.28567893058052
a,2.79,3.35475,24.160267086699605,3.3789102670866997,588.9102670866997
beggar,3.34,3.35475,24.160267086699605,3.3789102670866997,38.91026708669987
whose,3.59,3.67425,23.32587307319045,3.6975758730731902,107.5758730731904
blessing,4.0,4.1535,21.48454706184566,4.174984547061846,174.98454706184586
he,4.17,4.31325,21.253611892461777,4.334503611892462,164.5036118924619
fled,4.47,4.63275,21.89083700068295,4.654640837000683,184.6408370006829
from,4.81,4.7925,20.85488592274487,4.813354885922745,3.3548859227456873
he,5.47,5.59125,21.043044980615377,5.612293044980615,142.29304498061524
might,5.74,5.751,21.61078294739127,5.772610782947392,32.61078294739139
hope,6.1,6.23025,22.154736099764705,6.2524047360997645,152.4047360997649
wearily,6.63,6.7095,22.088930010795593,6.731588930010796,101.58893001079593
to,6.78,6.86925,22.13075803592801,6.891380758035928,111.38075803592784
win,7.05,7.3485,27.8053879737854,7.376305387973785,326.3053879737852
for,7.22,7.3485,27.8053879737854,7.376305387973785,156.30538797378523
himself,7.75,7.668,23.17036595195532,7.6911703659519555,-58.82963404804453
some,8.37,8.46675,21.729751024395227,8.488479751024395,118.47975102439534
measure,8.78,8.946,22.03232701867819,8.968032327018678,188.03232701867856
of,8.92,9.10575,21.82068699039519,9.127570686990396,207.5706869903957
actual,9.5,9.585,21.893859142437577,9.606893859142438,106.89385914243843
grace,10.07,10.06425,24.744588881731033,10.08899458888173,18.994588881730223
well,0.71,1.11825,30.676620081067085,1.148926620081067,438.9266200810671
now,0.97,1.11825,30.676620081067085,1.148926620081067,178.92662008106709
i,1.59,1.917,22.53692504018545,1.9395369250401855,349.5369250401854
declare,2.11,2.2365,21.96826902218163,2.2584682690221816,148.4682690221817
you,2.24,2.39625,21.902035921812057,2.4181520359218123,178.15203592181206
have,2.43,2.556,22.113638930022717,2.5781136389300228,148.1136389300226
a,2.52,2.71575,21.73025393858552,2.7374802539385854,217.48025393858538
head,2.93,3.03525,20.859578857198358,3.0561095788571984,126.1095788571982
and,3.15,3.195,20.75150399468839,3.2157515039946882,65.75150399468832
so,3.36,3.5145,21.21969498693943,3.5357196949869394,175.71969498693952
has,3.58,3.67425,20.75654501095414,3.695006545010954,115.00654501095386
my,3.78,3.834,20.63955692574382,3.854639556925744,74.63955692574409
stick,4.21,4.31325,23.546220967546105,4.336796220967546,126.79622096754616
on,0.7,1.11825,28.09924678876996,1.14634924678877,446.34924678876996
saturday,1.14,1.278,29.765817103907466,1.3077658171039075,167.76581710390758
when,1.9,2.07675,22.206492954865098,2.098956492954865,198.95649295486527
the,1.99,2.2365,21.843797992914915,2.258343797992915,268.34379799291486
sodality,2.63,2.8755,23.016166873276234,2.8985161668732764,268.5161668732765
met,2.98,3.195,22.452326957136393,3.2174523269571362,237.45232695713625
in,3.06,3.195,22.452326957136393,3.2174523269571362,157.45232695713617
the,3.15,3.35475,23.74620595946908,3.378496205959469,228.49620595946928
chapel,3.66,3.67425,25.085082976147532,3.6993350829761473,39.335082976147184
to,3.84,3.99375,20.250653149560094,4.0140006531495604,174.0006531495606
recite,4.28,4.31325,21.319868974387646,4.334569868974388,54.569868974387425
the,4.37,4.63275,21.45609399303794,4.654206093993038,284.20609399303754
little,4.62,4.63275,21.45609399303794,4.654206093993038,34.206093993037534
office,5.1,5.112,20.154501078650355,5.1321545010786505,32.15450107865081
his,5.71,5.751,20.041878102347255,5.771041878102348,61.041878102347624
place,6.13,6.0705,20.00983408652246,6.0905098340865225,-39.490165913477426
was,6.3,6.39,20.165201975032687,6.410165201975032,110.16520197503255
a,6.38,6.86925,23.653920041397214,6.892903920041397,512.9039200413974
kneeling,7.45,7.50825,24.070868967100978,7.532320868967101,82.32086896710112
desk,7.85,7.9875,24.2919628508389,8.01179196285084,161.79196285083998
at,7.93,8.14725,21.943503990769386,8.169193503990769,239.19350399076933
the,8.06,8.307,23.060878971591592,8.330060878971592,270.0608789715915
right,8.33,8.46675,244.9744010809809,8.71172440108098,381.72440108098016
of,8.42,8.6265,24.308767868205905,8.650808767868206,230.80876786820602
the,8.56,8.6265,24.308767868205905,8.650808767868206,90.80876786820546
altar,9.01,9.10575,23.8957938272506,9.129645793827251,119.64579382725127
from,9.27,9.42525,24.33003392070532,9.449580033920705,179.5800339207059
which,9.5,9.585,23.60544097609818,9.608605440976099,108.60544097609903
he,9.61,9.74475,25.044540874660015,9.76979454087466,159.79454087466038
led,9.91,10.06425,23.39123305864632,10.087641233058646,177.64123305864564
his,10.12,10.224,21.727347979322076,10.245727347979322,125.72734797932306
wing,10.35,10.5435,24.504082975909114,10.568004082975909,218.00408297590934
of,10.45,10.5435,24.504082975909114,10.568004082975909,118.0040829759097
boys,10.88,10.863,22.569249849766493,10.885569249849766,5.5692498497652565
through,11.14,11.1825,22.28196687065065,11.20478196687065,64.7819668706493
the,11.25,11.34225,22.697542095556855,11.364947542095557,114.9475420955568
responses,12.02,11.98125,24.183759931474924,12.005433759931474,-14.56624006852536
her,0.7,0.79875,24.349994957447052,0.823099994957447,123.09999495744705
eyes,1.06,1.11825,24.18939513154328,1.1424393951315432,82.4393951315432
seemed,1.45,1.5975,18.973306054249406,1.6164733060542493,166.47330605424938
to,1.55,1.75725,18.81562313064933,1.7760656231306493,226.06562313064927
regard,1.98,1.917,18.857097951695323,1.9358570979516954,-44.14290204830462
him,2.23,2.2365,18.812260823324323,2.2553122608233243,25.312260823324273
with,2.43,2.556,18.72934214770794,2.574729342147708,144.72934214770783
mild,2.82,3.195,19.85370018519461,3.2148537001851945,394.8537001851946
pity,3.22,3.195,19.85370018519461,3.2148537001851945,-5.146299814805744
her,3.86,3.99375,18.817918840795755,4.012567918840796,152.56791884079624
holiness,4.5,4.473,22.697013104334474,4.495697013104334,-4.302986895665661
a,4.89,5.27175,22.395170060917735,5.294145170060918,404.14517006091796
strange,5.45,5.59125,22.33571605756879,5.613585716057568,163.58571605756822
light,5.89,5.91075,22.68797205761075,5.933437972057611,43.43797205761124
glowing,6.27,6.39,22.739298874512315,6.412739298874512,142.73929887451243
faintly,6.75,6.86925,22.40756805986166,6.891657568059862,141.65756805986175
upon,7.07,7.029,23.015631828457117,7.052015631828457,-17.984368171543252
her,7.22,7.3485,24.091710103675723,7.372591710103675,152.59171010367555
frail,7.77,8.307,23.25899596326053,8.330258995963261,560.2589959632613
flesh,8.31,8.307,23.25899596326053,8.330258995963261,20.258995963260418
did,8.8,8.946,21.283735986799,8.967283735986799,167.28373598679804
not,9.02,9.10575,21.168058970943093,9.126918058970944,106.91805897094397
humiliate,9.68,9.74475,22.03018101863563,9.766780181018635,86.78018101863572
the,9.8,10.06425,20.47307905741036,10.08472307905741,284.7230790574091
sinner,10.22,10.38375,22.0266398973763,10.405776639897375,185.77663989737482
who,10.42,10.5435,20.523345796391368,10.564023345796391,144.0233457963913
approached,10.88,11.02275,20.41343809105456,11.043163438091055,163.16343809105405
her,11.12,11.1825,21.09624189324677,11.203596241893246,83.59624189324677
if,0.73,0.79875,29.88670696504414,0.8286367069650441,98.63670696504411
ever,0.94,1.11825,27.97798509709537,1.1462279850970953,206.2279850970954
he,1.12,1.278,26.331441942602396,1.3043314419426024,184.3314419426023
was,1.34,1.43775,20.9352090023458,1.4586852090023459,118.6852090023458
impelled,1.86,1.917,22.443793946877122,1.9394437939468772,79.44379394687707
to,1.99,2.07675,20.25850093923509,2.097008500939235,107.00850093923519
cast,2.43,2.556,20.53659805096686,2.576536598050967,146.53659805096675
sin,2.74,2.8755,22.349858889356256,2.8978498588893564,157.8498588893562
from,3.02,3.03525,21.362749161198735,3.0566127491611987,36.61274916119872
him,3.3,3.35475,20.213071955367923,3.374963071955368,74.96307195536822
and,3.46,3.67425,21.93556190468371,3.6961855619046835,236.18556190468354
to,3.57,3.67425,21.93556190468371,3.6961855619046835,126.18556190468367
repent,4.1,4.1535,20.55191178806126,4.1740519117880615,74.0519117880618
the,4.77,4.7925,21.554328966885805,4.814054328966886,44.05432896688666
impulse,5.2,5.27175,23.172816028818488,5.294922816028818,94.92281602881825
that,5.37,5.4315,21.951843053102493,5.453451843053102,83.45184305310215
moved,5.71,5.91075,21.26055513508618,5.932010555135086,222.01055513508638
him,5.95,6.0705,21.15931804291904,6.091659318042919,141.65931804291887
was,6.14,6.23025,21.433448884636164,6.251683448884636,111.68344888463633
the,6.25,6.39,21.34405286051333,6.411344052860513,161.34405286051302
wish,6.52,6.7095,21.479208953678608,6.730979208953679,210.9792089536793
to,6.65,6.7095,21.479208953678608,6.730979208953679,80.9792089536785
be,6.83,6.86925,21.643484942615032,6.890893484942615,60.89348494261504
her,7.06,7.3485,21.06204512529075,7.36956204512529,309.56204512529075
knight,7.52,7.50825,24.514199001714587,7.532764199001715,12.764199001715326
he,0.47,0.639,29.321487993001938,0.668321487993002,198.32148799300197
tried,0.76,0.79875,31.054132152348757,0.8298041321523487,69.80413215234871
to,0.84,0.9585,29.062509071081877,0.9875625090710819,147.56250907108193
think,1.25,1.278,23.495815927162766,1.3014958159271628,51.495815927162795
how,1.46,1.5975,21.692852955311537,1.6191928529553115,159.19285295531148
it,1.55,1.75725,23.148720152676105,1.780398720152676,230.39872015267605
could,1.72,1.75725,23.148720152676105,1.780398720152676,60.39872015267611
be,2.11,1.917,20.995500963181257,1.9379955009631813,-172.00449903681857
but,0.25,0.3195,22.19980489462614,0.34169980489462615,91.69980489462614
the,0.38,0.47925,22.549429908394814,0.5017994299083948,121.79942990839476
dusk,0.83,0.79875,25.280746165663004,0.824030746165663,-5.969253834336996
in,1.63,1.75725,17.530172830447555,1.7747801728304475,144.78017283044764
the,1.73,2.07675,17.726315185427666,2.0944763151854278,364.4763151854278
covered,3.0,3.03525,19.980900920927525,3.0552309009209275,55.230900920927525
over,3.25,3.35475,17.45300297625363,3.3722030029762537,122.20300297625374
his,3.44,3.5145,17.62583083473146,3.5321258308347314,92.12583083473147
thoughts,3.98,3.99375,18.777645891532302,4.012527645891533,32.52764589153267
the,4.86,4.95225,20.12639306485653,4.972376393064857,112.37639306485647
bell,5.16,5.59125,23.28979317098856,5.614539793170988,454.53979317098805
rang,5.54,5.59125,23.28979317098856,5.614539793170988,74.53979317098813
then,0.46,0.639,28.944140998646617,0.6679441409986466,207.94414099864662
you,0.52,0.79875,28.957576025277376,0.8277075760252773,307.7075760252773
can,0.7,0.9585,28.587939916178584,0.9870879399161786,287.08793991617864
ask,0.98,1.11825,28.70344277471304,1.146953442774713,166.953442774713
him,1.1,1.278,23.404876003041863,1.3014048760030419,201.4048760030418
questions,1.65,1.917,21.664218977093697,1.9386642189770937,288.6642189770938
on,1.74,1.917,21.664218977093697,1.9386642189770937,198.66421897709375
the,1.84,2.07675,20.651122787967324,2.0974011227879674,257.4011227879673
catechism,2.48,2.71575,21.67087490670383,2.7374208749067037,257.4208749067037
stephen,1.06,1.917,23.165459977462888,1.940165459977463,880.1654599774629
leaning,1.85,1.917,23.165459977462888,1.940165459977463,90.16545997746283
back,2.27,2.39625,20.845493068918586,2.417095493068919,147.09549306891878
and,2.4,2.71575,20.60496504418552,2.7363549650441854,336.3549650441855
drawing,2.81,2.8755,21.832100115716457,2.8973321001157166,87.33210011571657
idly,3.27,3.5145,21.784678800031543,3.5362846788000315,266.2846788000315
on,3.4,3.5145,21.784678800031543,3.5362846788000315,136.2846788000316
his,3.56,3.67425,20.478665130212903,3.6947286651302127,134.72866513021265
scribbler,4.12,4.31325,20.284945145249367,4.333534945145249,213.53494514524928
listened,4.85,4.95225,21.511954022571445,4.973761954022572,123.76195402257207
to,5.06,5.27175,21.708399057388306,5.293458399057388,233.45839905738865
the,5.16,5.27175,21.708399057388306,5.293458399057388,133.4583990573881
talk,5.49,5.91075,22.918224800378084,5.933668224800378,443.668224800378
about,5.82,5.91075,22.918224800378084,5.933668224800378,113.66822480037797
him,6.12,6.0705,21.349047077819705,6.09184904707782,-28.150952922180394
which,6.38,6.39,24.205822963267565,6.414205822963267,34.20582296326735
heron,6.8,7.18875,21.857989951968193,7.210607989951968,410.60798995196814
checked,7.19,7.3485,21.8936400488019,7.3703936400488015,180.3936400488011
from,7.38,7.50825,21.449954016134143,7.5296999540161345,149.69995401613457
time,7.66,7.668,21.063240012153983,7.689063240012154,29.06324001215399
to,7.74,7.82775,21.908700931817293,7.849658700931817,109.65870093181707
time,8.11,8.14725,21.148536819964647,8.168398536819964,58.398536819964875
by,8.31,8.46675,21.317890845239162,8.488067890845238,178.067890845238
saying,8.7,8.78625,22.163294022902846,8.808413294022904,108.41329402290434
it,0.66,0.79875,29.695382108911872,0.8284453821089118,168.44538210891182
was,0.78,0.9585,29.02122400701046,0.9875212240070105,207.52122400701046
strange,1.39,1.43775,22.192584117874503,1.4599425841178746,69.94258411787469
too,1.76,1.75725,21.29183290526271,1.7785418329052627,18.54183290526268
that,2.21,2.39625,22.0770591404289,2.418327059140429,208.32705914042916
he,2.32,2.39625,22.0770591404289,2.418327059140429,98.32705914042927
found,2.77,2.71575,21.32806903682649,2.7370780690368264,-32.92193096317364
an,2.91,3.03525,21.78395097143948,3.0570339509714395,147.03395097143934
arid,3.3,3.5145,24.813681840896606,3.5393136818408966,239.31368184089675
pleasure,3.81,3.834,21.02552098222077,3.855025520982221,45.02552098222079
in,3.98,4.1535,20.787694957107306,4.1742876949571075,194.2876949571075
following,4.56,4.63275,21.116147050634027,4.653866147050634,93.86614705063411
up,4.79,4.95225,20.92500403523445,4.973175004035235,183.17500403523468
to,4.91,5.112,24.35297705233097,5.136352977052331,226.3529770523309
the,5.06,5.112,24.35297705233097,5.136352977052331,76.35297705233145
end,5.46,5.59125,20.880393916741014,5.612130393916741,152.13039391674067
the,5.84,6.0705,21.95615298114717,6.092456152981147,252.4561529811473
rigid,6.21,6.39,20.830580964684486,6.410830580964684,200.8305809646842
lines,6.73,6.86925,22.341551957651973,6.891591551957652,161.59155195765163
of,6.84,7.029,23.18747201934457,7.0521874720193445,212.18747201934463
the,6.93,7.029,23.18747201934457,7.0521874720193445,122.18747201934477
of,7.62,7.82775,23.29984284006059,7.851049842840061,231.04984284006048
the,7.71,7.82775,23.29984284006059,7.851049842840061,141.04984284006062
church,8.13,8.14725,23.845341987907887,8.171095341987908,41.095341987906764
and,8.62,8.78625,22.33620104379952,8.8085862010438,188.58620104380108
penetrating,9.38,9.42525,23.680451093241572,9.448930451093242,68.93045109324092
into,9.71,9.74475,21.988110151141882,9.766738110151142,56.73811015114083
obscure,10.28,10.5435,22.000303957611322,10.565500303957611,285.50030395761183
silences,11.09,11.02275,24.14829609915614,11.046898296099156,-43.10170390084345
only,11.53,11.502,25.687268003821373,11.527687268003822,-2.3127319961773196
to,11.67,11.8215,22.166498005390167,11.84366649800539,173.66649800539057
hear,12.18,12.141,23.18998984992504,12.164189989849925,-15.81001015007466
and,12.38,12.4605,25.230179075151682,12.485730179075151,105.73017907515059
feel,12.84,12.78,21.86552109196782,12.801865521091967,-38.134478908032676
the,12.92,13.25925,23.76185404136777,13.283011854041368,363.0118540413676
more,13.15,13.419,21.823165006935596,13.440823165006936,290.8231650069357
deeply,13.64,13.7385,20.894247805699706,13.7593942478057,119.3942478056993
his,13.92,14.058,21.77187497727573,14.079771874977276,159.77187497727562
own,14.25,14.21775,20.36942890845239,14.238119428908453,-11.880571091547054
condemnation,15.17,15.72,18.73763301409781,15.738737633014098,568.7376330140985
the,0.64,0.79875,30.606494983658195,0.8293564949836582,189.35649498365814
sentence,1.13,1.278,23.091136943548918,1.301091136943549,171.09113694354906
of,1.27,1.43775,21.795026026666164,1.4595450260266662,189.54502602666622
saint,1.62,1.75725,23.750737076625228,1.7810007370766252,161.00073707662511
james,2.08,2.2365,21.816506050527096,2.258316506050527,178.31650605052695
which,2.61,2.71575,21.44993399269879,2.7371999339926987,127.1999339926988
says,2.99,3.03525,23.59114191494882,3.058841141914949,68.84114191494861
that,3.17,3.195,23.012652061879635,3.2180126520618795,48.01265206187955
he,3.47,3.5145,25.60583990998566,3.5401058399099856,70.10583990998542
who,3.73,3.834,23.74755498021841,3.8577475549802185,127.7475549802185
offends,4.22,4.31325,25.966756977140903,4.339216756977141,119.21675697714119
against,4.62,4.63275,22.041022079065442,4.654791022079065,34.79102207906504
one,4.89,5.112,22.227220004424453,5.1342272200044246,244.22722000442488
commandment,5.48,5.59125,22.754203993827105,5.614004203993827,134.00420399382628
becomes,5.88,6.0705,21.5755810495466,6.092075581049547,212.0755810495467
guilty,6.31,6.39,24.15277692489326,6.414152776924893,104.15277692489333
of,6.46,6.54975,21.304100984707475,6.571054100984708,111.05410098470792
all,6.91,7.029,21.786712110042572,7.0507867121100425,140.78671211004234
had,7.37,7.50825,21.59607200883329,7.529846072008834,159.8460720088335
seemed,7.72,7.82775,22.521600825712085,7.850271600825712,130.2716008257123
to,7.81,7.9875,22.095223888754845,8.009595223888756,199.59522388875595
him,8.11,8.14725,21.325126057490706,8.16857512605749,58.575126057490934
first,8.58,8.6265,21.238120971247554,8.647738120971248,67.73812097124754
a,8.7,9.10575,21.25872694887221,9.127008726948873,427.00872694887335
swollen,9.31,9.42525,23.870181990787387,9.449120181990788,139.12018199078702
phrase,9.76,9.9045,24.992259917780757,9.929492259917781,169.4922599177815
until,10.44,10.5435,22.546036867424846,10.566046036867425,126.04603686742522
he,10.62,10.70325,21.399117074906826,10.724649117074907,104.6491170749082
had,10.79,10.863,21.267443196848035,10.884267443196848,94.26744319684843
begun,11.2,11.1825,24.100615875795484,11.206600615875795,6.6006158757954125
to,11.33,11.502,21.4113041292876,11.523411304129288,193.4113041292882
in,11.82,11.98125,22.480122046545148,12.003730122046544,183.73012204654415
the,11.94,12.141,21.08778594993055,12.16208778594993,222.08778594993106
darkness,12.46,12.4605,21.857314044609666,12.48235731404461,22.3573140446085
